index,Run ID,Distance,Time,Resting Time,Elevation Gain,Elevation Grade,Start Latitude,Start Longitude,Polyline,index,Difficulty
81,3760650741,6.078004453988706,2559,23,105.9,0.041383352872215715,33.78,-84.39,g}cmE~ebbOOKAWNUd@B\Ah@qAb@SnASf@Cb@BpBYf@Q^YPg@Co@Bo@`@Sh@Ch@Bf@ElA_@d@If@@b@Fj@d@`@Pb@Tf@Jf@AjAHd@?nAYdA`@h@BrBBb@Gb@KfAc@f@Ih@Dd@C`DAb@Hd@Bd@AfAIxBBb@Eb@IHEz@Zh@FtBHnA@h@EZMf@BPFvFZtBOf@?d@Cd@@d@Ff@BnA@d@Bd@Dd@L\Vz@z@tAbBZPb@ShD}BZ_@\WLQb@[|@y@d@MjAaBfAw@\e@^[Tg@V_@l@@Ti@Fu@Xc@Vg@Ns@Va@hA{@Ri@\i@H_@Tk@Pm@d@u@Ni@fA_@FMx@wB^[Vg@BS`@cABQSi@g@k@_AiAYg@KMQi@We@_@_@q@cAs@aA_@[y@cAaA_A[a@Og@Ii@@o@OcCNwARi@M]_@QCOC{AD{A?i@Gi@Qu@Ee@Ps@J{@Bg@@oJJkCEwAJkCA}GKIg@Ek@Bc@Ag@Ge@Dg@Ke@Ee@BgBKmA?mAFuBIe@AiARe@@c@CkA@c@@c@Se@Io@Cg@Bi@Jc@?c@Ic@Eg@Ia@RSFUUg@E{C@oAGe@@i@GoA?e@Di@JgA@uBMoA@sBYe@BiA@i@CkAKoAHi@He@Bg@?e@Ec@KcEMc@@a@PiAGa@De@Ac@Gk@?SFg@CcB[}EaBqA[]@Bh@b@hCFp@VxAPj@XtA\tAH|A~@tDNzA@h@Al@KbB_@xDI`EJ|AKnC@n@Dl@BhCJlCCbBH|A?zAMf@e@PAd@Fp@Lr@Bv@\b@V|@Oz@_@Ci@Kg@Ce@@a@Se@G_@h@a@GqAm@SEy@I[Gc@DMh@Cj@L|@An@Pd@HXm@Uq@BQAyAJOBg@\i@~@EZOd@Yh@YVYl@Aj@CLU^I|AGp@@n@A`BHr@HfCNl@Bn@IpC@vCClCDpCKrDEj@EpCJXd@BXIRg@Hq@Do@Ao@FmA,78,2
82,3758330205,7.005773781118269,2874,332,145.9,0.05076548364648573,33.78,-84.39,{|cmEfebbOBYOKMm@a@SO@KEC{A?m@Bk@CqCB{DAeBB_@IcB?m@Ds@Q_AECAGJyAJmCNe@f@?hAPGe@F_@Ek@Oi@OIISQo@MEIcBDi@~@gABc@Ls@CW\a@Ks@As@Oo@Fo@AkC@{ABs@Ao@No@PWb@QpAJh@?h@D`@CTg@Ao@ByALwAHaBF_EHm@@o@Go@Bk@Pu@@q@Cq@?o@@o@Fo@Aq@S_BAaHDwC?q@Es@Uc@qBKa@Uc@sAYc@a@]e@Qg@IiAIc@O[]Qk@G}AKg@We@a@[iAc@]_@mAc@g@Iu@[gASg@U{B]mAW]_@qBoDsAuCSi@Ck@H{AKyAB}ACo@SaBCo@@cBOoCIm@?q@Mi@A}ADq@Ek@YyAK}A]uD@}ACk@Im@Cm@Dk@C}AHq@@m@WeC@q@KoCAi@FaB?m@Mk@YSgA@kFVwCl@yC`@k@Gw@DwBZwHX]H[RkA\c@Bg@@qAC_Ec@k@Fc@X_Ax@eAp@[Za@P_@T_A|@_BvAyA|A{@x@Y^a@Za@Ra@ToA`@aI|@mAPi@NcBfA_A|@Yd@Sd@iAfDo@rC_@^Ub@Ul@m@lAYvAEj@I~ACrCIj@Gj@A`BB`@BxAHzAT`BNn@Z`@XJxA~@pCt@fA`@f@FpASf@?d@Rb@Q\[`@O`AJn@~@x@~@BF@j@Hh@\rAT`@^Vb@DbAq@RDVh@d@rAVh@b@L^\b@Vx@z@^Td@HdA_@f@Id@e@d@WrAU^Dt@Rb@FtC|@j@B^XVd@\^Xb@Vn@Z`@nAr@L`@\^\f@RRf@Bv@a@`@K^TZ^rAtC`@j@|@p@NRL\Vb@`Ap@hA`@ZZV^Nf@VxAFxALl@t@~BBp@Gv@EdCJJCn@?lA[dCa@xAJp@Dp@CrADp@?p@H`@VRIT?n@Hh@@TJh@Q`@nAPd@Jl@GPBh@XjUvR?l@D\?j@Dd@EtAEd@LhAZf@?D`@VVKDUZIRFb@n@f@Ct@Bf@EJPf@RhBQN`@BjCHt@CrCBnA?bB?jBCvA@dBTbBBZCdBDhDBNdANHEDcIZGt@FBBCn@PlA^lA,79,2
83,3751981321,6.341838662212679,2733,115,144.9,0.053018660812294185,33.78,-84.39,o}cmE|ebbODIM[BEXOd@Gf@AJEZ_ABAf@KfA_@b@Gh@Bf@EpBe@b@UB{ALg@n@E^Kb@QpBGpBFd@Af@F^\JN`@HhABh@Fd@BlAEpA@bDOlB_@jAGvCCrA@h@BxBKjE?f@IVNB??CIi@Co@CkCBk@PmABm@A_BCe@@k@Eo@Qg@HML}Bg@eCIm@?k@Pk@Jk@@o@f@sAPcC@o@N{AD{AI{ALiCByAFo@Jk@?{@Gm@Ds@DoGCk@?q@D}A?{AJ}D?_BB{ARwDOoCB{AAoAN]Gc@IkFBq@HMEq@HsCCk@?o@Bk@A{AGaBBiCG{AFmAl@E[SSe@EoCKaCSCWe@M]UYsBiEg@uAcBoCY_@}@w@eAg@q@aAUg@Mi@SyAm@kAQk@e@aCa@yAm@kA_@oAMm@Sk@KOc@Ag@Ju@Xm@L^Sb@MjBUTf@h@rDx@hDJl@Rt@RrApAzEVb@|@`A`@Vz@ZbAx@X`@H`@R`@VVXJjAnBlBhETd@Rj@Jh@Dr@KrGH`BFlCDl@C|A@l@G|AJ|A@j@E`ALD?BRXPFfDHpAFpA?rBGB@CtAQrDDzAEn@GFc@Vg@@aDGqA]gAe@kA_@E\@j@Aj@Mn@QdEIjFBn@?`BAn@DzAEdFCp@AjCB|DAxADn@KdC]xDK~ABLAr@K~AA|AEl@?NFPSb@_@|AUh@Gl@q@h@Ul@\`@b@HPd@@`@MzAA^HvAAb@Vp@@r@Bp@An@Dh@AB?j@GhBFp@Gl@Od@cAEg@@e@Bg@HiALe@AoAQg@?e@EyC?iAHmAZc@Bi@@e@Le@@g@Ak@Ki@EeBHq@EyAYi@@e@BiAGe@HmAC{AAi@Cg@Em@?k@FUj@AHAf@O`BUVg@RYBmABc@CwBVe@XSd@c@Hg@DGBKh@@^,80,2
84,3748271470,3.6172502584904156,1675,13,72.7,0.043402985074626865,33.78,-84.39,m}cmEdfbbOUwAe@CYBUpCInCMl@Wb@gB`A]ZWd@i@rAK|AUlCEbECj@Ub@c@JqBOe@Kg@E}B@cARuCAQ@IvAO~ABj@Cn@AxAH|ABvACxA@nCEjE^BhBmAZKDT?p@FdBE|A@jCLl@DHb@D|@Df@Eh@@jAOd@ClAHBA?q@Ci@Am@H}AHm@Ak@De@ZIh@Ch@?d@DrAGd@BBCBg@AyDBaBFKh@Ah@DvBAh@CrBDnANh@Lf@?b@GVKp@h@d@LDPu@vA[`@Sf@mA`BuA|As@bAm@hAa@Zs@n@m@`AONWN]Z_@T]XcAj@a@XKJ@FDGhA]`@S`BkAX]Tc@p@_AvBaCXa@\_@p@uAXc@lCiDX_@Re@Ni@GaBp@kDDk@DyAL}AP}ABk@TwAJwANoDHk@Tg@Lo@Bo@z@aALk@DmDtBFd@J\DDAHg@AiADuAIq@?{AAk@Io@D{AIiCSg@ICg@AkAYc@Ge@Uc@Ei@Ei@FkA\e@EMBY`@Aj@Gl@G^iAj@e@Fi@Ag@Gc@Bc@Hg@Fa@Py@v@c@Ca@\Gn@Bh@,81,1
85,3734339755,3.1473693629205437,1319,9,63.4,0.04806671721000758,33.78,-84.39,_~cmElcbbOAGFKGUYYKCg@FCFEvCBjCOf@[\kCbBe@pAGl@Ul@Kn@e@tABj@Ex@BhDGb@qADg@Ki@Ug@Ci@Jg@Ae@De@JiAj@e@Ag@Kg@Ag@JEn@C~AFlCEzDEzA@~AGbEEp@Bl@JZ`@ObBiA^SF?Fb@Bl@?j@El@ChC@j@Il@?n@Pj@b@PvBB`EC\QFs@?mCJcBJm@d@Md@C|CFXa@JwD?o@Ek@Fi@PMf@?lAHf@?lAHd@Ab@IjADrA?dA[^_@Xc@j@sALm@ZwDLk@VeCLo@RyA@o@Fk@Nk@hAyDVc@^]Tg@Nk@RqAFo@Pi@jAOd@Ad@IFKJ_BCk@Ms@Em@D}GEq@Km@Sg@_@UiAc@c@Ki@Gi@Dc@?uBRg@Ec@P_@TKJ@l@MxAm@Ra@Tg@Jg@Di@@uBb@]RIZUTg@Fe@AoABKBIl@@p@Cj@?r@B`BGx@XFj@GFKJg@HaGH[d@EZLAlABn@Lj@`@`A,82,1
86,3683589387,13.649288157162173,5757,1253,252.5,0.043859649122807015,33.78,-84.39,a_dmEfebbOP_A\a@vAMn@u@bAc@nAQjADtCg@NSK{A\YxC]xBk@nAAhAf@^KFKnB\tGTxB@VNpBc@zHHf@Qb@CxEP|@EP`BBhCE|AD`CKzCHn@?j@GdBRzA^nAJ|Ad@VV`@`@dC\hLPbCh@nGLv@NBFj@`@HpAObLExBItBFvGFdGExBHhEGpAL`@TDFAl@G|AEhIInCWhCAfKLtCCv@DvAIn@C`BFzMKtCBrCAnCE|APnGMrBAlHE`BBn@OnCGdFLdCp@rD`DdIFh@Mp@HFRh@|Cn@jHjA`@NvA`B`@Nd@D`C~AjAf@|@v@lEdFlCnClBhC|CvCbGpH`BrAfAj@tBd@rBPvAGtHDjAOtCqAdBuAf@UdBmC~AoAHo@Og@o@}@Lc@zBqDbBeEt@qAh@qAvBuD|AwCf@oAlAqB~DyIl@iAv@cA|BuFv@aChAcC}@IVwAPe@xAyCHETLb@BPe@ZsA\_@Dc@Wg@Lg@^Yh@G^UTe@v@}BbByCJ[Q[{BiB}DwBGL`ClBbEdCDLwDrH{@x@k@COr@HECNPd@Oj@Y\_@|Aw@`@U`@SlAc@VERc@Pc@tAA^Lh@sBtFqBbEe@pA{ApCs@dAwCnGkE~HcCbFwEvIgAtCx@x@Jn@Wd@{AhAiC~Ca@Xy@`AmBfAyBVeEIsBDaDMgA[kB_A_BuAkDeEiDkDsAiBkG}GkA}AuDkDoBw@_Au@qBu@w@aAeAk@{MgCJGSuAcBkE{@uDUwAMyBDgIKuCDkAA_BDq@Ji@@_EBG`AJUi@q@WA[B_BE}AFi@@}AIqCH_FCqIBgHFaBGaGDk@I}A@mCIaBHk@L[D_BA{AWe@Mo@BoIA}AEUmBCiC[cDP{ZUcGDmCVKa@?k@Oo@McBq@_K]gI_@kCwAaGg@Kc]YwCV_FKHk@EsAcBKwBJoGUOg@@wAGmDKImDP_En@a@Ms@H]UM{@a@Gg@DKj@I~A?lCQl@]`@eB|@aA|@Un@g@xG?n@NrBC`BSfEXwBLc@\XbC@b@JhAb@^ZRd@x@t@V^ZzABp@El@YhCAp@FLfGPh@EfAi@tAsCF{Al@qGv@wHZ{Ah@qApAeBNg@CmCRc@\]h@ChAJf@WBkCKuGBkCCq@Ui@KG{BQiBcAi@Me@Ai@VqAFe@NQxCIXaAXaEZmAf@o@t@a@Pu@FBp@,83,2
87,3679393195,3.629677682335162,1631,90,61.4,0.03764561618638872,33.78,-84.39,o~cmEtcbbODYTEd@Af@ETa@FU^_@jBYrAEf@IhAYb@STg@@o@Nm@j@Ib@AfBQfAIpA?f@L`@Z`@LJ[BSXRlANfAFzCFhEErBi@xC@jAGd@?b@?v@t@rA?d@Cf@BnA@fAGvBLpA@h@DdC@hAOf@ANDlADvCC`@Ld@DvBBdEJb@L`@XjAjBKIgAyB]YUg@@i@d@oAzAyAp@gApB_C\Yv@gAEWf@[d@SRc@Z_@JICm@[{@OFKA_@e@g@Y]g@e@K_@WsAg@e@BONCLMMg@Oa@De@Ra@Tg@c@m@S{@d@c@Ck@IkAYc@Es@Be@[q@MUR[?y@IO@e@E_@g@_@]e@U}@m@e@Sa@Wg@IgB_AgAe@c@IyBOg@BkAEkAB{CEe@Ie@Eg@?oAOmA?UCe@Kc@Se@Ae@Fw@AWEwCQaBJc@Sg@Be@Qo@Mc@Ec@Oa@Se@IoBZe@D]TUKo@KoBOkAECBDRDHNh@Mj@eAxBi@Pc@Fe@Le@Kg@LGDUd@Mn@[rAEn@Wd@e@FIVGh@Gh@CzA@j@Zv@Cj@UzAEp@Uj@Ft@N`AFp@BnCDl@?pAGn@@hCCj@BNV\h@BLFBn@,84,1
88,3675753087,1.1747643760439035,429,617,7.2,0.016783216783216783,33.78,-84.39,g}cmElebbOB@Iy@]Ig@EEBKf@MlFAbAd@FX?^]Fk@LkEQB?WEe@a@Ia@COn@IlBBhAIbB@H`@NXAZ[LqAFiBH{@CCGBACAFBm@A]{@M[^SlGFl@^D\CPSHm@H}@B{AFk@KCEB@JBKAHIDAsAc@Ie@AGnAElA?dEb@DTAXa@N{ABq@@{A,85,0
89,3673623576,6.667934263898831,2511,740,97.2,0.03870967741935484,33.78,-84.39,}}cmEbdbbO?y@c@KKG[X?l@KfC?|AOh@]Z_@PgAp@]b@Sb@y@bCQlCJ`B?l@AbBCn@?j@Ih@]~EFl@@`BQf@{@x@Wf@[b@s@hA_@\a@hFAj@FtDC|DDl@FBtA?h@F`@RJCNi@C_ANmCBgB?GX_@f@CpBNb@Ah@DTa@?g@JwAA{AAi@Di@jAElADLBi@rEGxAFcBGYG|B_@HEe@XUNCN@JkEa@QuACG@Mj@EpCKjF`@B|ABTIAq@PeJ_@YiACe@BKf@C`COvFZRhB@Vc@FgEHkDWa@gAAk@BI`@YvJVXjBDTg@JqDKFNkEa@QyAGWd@UpJ`@PdBHFCDe@FoCHqB@uBa@QoAEOBMb@UfJTb@`BFNCJq@DgCFyBBkB]SaBCS`@EdCOfFT\dBHf@EBG?oEa@NLk@Ho@Dk@AGQb@A`@F|@RyDCS_@K}@?g@FG`@UtGAt@?l@`@NtADV]DWVoH@cA[UsB@Kf@AJSnJZVbBBFENw@\cJQc@k@CcA?Y`@IxAKzGNf@hBHd@WHgEbAmEX]f@Df@@|C?d@Jb@N\`@\Zb@RXB`@Ql@Xd@DLg@Jk@h@wAnAqBZc@z@{@V_@|A_Br@m@p@oAx@eA~AaB\Y^UfAe@xCaAf@KnBk@lAYhGiB`DKd@KjAGd@BXOEyA[yA[_@yCGoA@sBAoAE}C?c@Hg@EqAAoADi@Fi@Ci@?mALmAAi@@c@Dg@Ag@WW_@Sk@FoCS}ACm@D}AE{A@aBI}AQi@[]yCQoASsAMe@?i@Ck@L[b@El@AjAGh@G?kA\e@Jc@Bi@@kAZi@Fa@RUj@c@X_AC@l@BD,86,2
90,3669378224,8.065025252525253,3219,81,141.3,0.04389561975768873,33.78,-84.39,k}cmEtdbbOEi@LS`A?`@iA^Uf@Of@Gb@Af@Bb@EpB]X[Pi@Dm@Xe@h@EhABvBQh@AhDLx@XNE\]h@@h@ItBAh@Df@?j@Lh@?lBg@|@?pBMpA?hAXhAN`EAh@EpBAj@Nd@Fj@NbASp@NnAC|BHb@Eh@FnBGjADhC?f@BtBGtAHd@Fb@NrBnCj@fANH~@_A~@w@dAa@b@Y`@QXWRc@`@_@fCgBb@Sx@w@`@ObAy@b@Qb@[Vk@Lm@b@c@Ni@j@qC~@e@Xg@DkBDUJWn@{@`@u@r@Y`@a@b@ERa@jBmCPg@dAoB^_@j@oAPk@Ve@v@eARe@Lg@A[Rq@Fi@Bq@GoDH}EEeFGaCi@yJVc@d@IjAArAFb@MdAEf@MtBDxBLf@EA_HH}AXe@Dk@IsCBUnBMtJ[vCFhEG~C`@\YBi@Ak@Fo@Z[b@Oz@z@^Vd@PlARzC?zC]nAIhAe@rBYd@CxBJf@KfAi@hAQlBm@d@SJKg@NgB|@sCz@e@H}@SqBYiANoCnAoG`@sBKg@Kc@Sa@Y{@cAKm@Bm@`@wBNe@Bm@Go@i@gCgAAKPAhCOhCIxDWtCF~ACLmAe@mAOkA@g@EsABmAIe@N_DO}CKm@NoBPc@JINCl@BxDIlFEf@Y^Gh@Cp@}CKg@Jc@Cg@DsBMsAJg@Li@Ca@Dg@RCFC^Dj@@~A`@|GNbBBl@AdDHl@D|AGzGEp@Kh@Oj@Ud@Y^}@x@ULMTQl@Uf@Yb@yA~Aa@\m@jAw@dAq@fAc@tA]XUp@i@X@DI@]\Ub@u@d@Qf@I~@?NKd@g@p@Op@c@JMPa@pAU^c@\Ov@c@RWW]d@SNm@Ja@VUp@Mr@c@F]`@Ub@a@d@k@R_Ax@YPm@r@mAbAc@Ok@kAm@gA_AaAeEEmAMqA?iAHc@Gc@Dc@Ae@Hk@Vi@Bc@NYTe@Wq@MUMk@E_ADeB]kAFGDg@GqABa@LsAOeCFwBM{BAmBD_Cb@k@Pa@Og@Ii@@s@K]?eBZg@BqAUW?cA_@i@@a@Mg@De@AaAg@e@Fm@Rg@He@Ek@NIDYd@IpBa@Vw@Ts@NkBBsBn@e@l@a@Xg@?KDAn@BN,87,2
91,3663794061,4.706265410005567,1864,543,82.4,0.04420600858369099,33.78,-84.39,a~cmEzcbbO@i@EKc@Gc@DGp@?|DEr@Kf@[d@cCdB[b@_@zAGh@Al@KvAIl@Ap@F`BM|A@n@KzAS|AEn@CxA@j@Nh@CLa@XIRy@bAs@`Am@bAQf@@n@?xAMzAE|ADxGDl@DVT@jAEj@JXGPg@?aBFo@BiCZ_@rACd@@tAA\UBq@Jo@HwACyABKb@ObB?TDGv@Qh@Gh@Bb@OTGbBLeBDf@QGLHJwADuBc@UgAES@WPI~FGhCVRvAFX?Lc@V}J_@UwAAI?Uf@QlJ\VdBDPg@DsDJsDOc@wBCQf@CrDI~D`@TtADXa@NyC?SIAJaE[[cBEUb@KvJVNhBDPe@F_BAiAHkEAGe@G{ACODEbFI|CNd@vAD^AFm@PuJc@M_B?Kf@A`BOdGVZbAFd@?Ne@HsDnAaDGk@Tc@b@GbEHd@Gf@M`@Yr@eANk@Vi@Fq@Bq@TkC@k@bA}HVuAPe@VyARk@Xe@\_@Va@DiC?{Af@CvBJ`@?Hc@EgE@{AA}ADo@A}AAs@Kg@[a@sBSe@KqBw@e@Di@He@PsARa@Li@DmABiAEuCJiAJc@AiALUPAn@?dD@p@R\d@BRNDd@,88,1
92,3659006467,6.41429054322755,2855,427,151.8,0.053169877408056045,33.78,-84.39,}}cmEvdbbO?q@P_B@k@?s@Do@?}ASc@m@@SECs@LsCAi@@q@?wADk@FgCAi@WQDy@NsA@{@Gq@Ye@]Sc@Me@?MEOA}@Hm@Eg@KqAKuAQ{@RQAIIBOZe@Pa@Hq@Go@WUiAa@WMSOe@Qe@C]GYy@Ok@Fk@WsAMWoAy@mAOUeDBm@Fg@Li@Cs@QgAOmGg@SUAg@Ke@S}@m@_@]w@_AkBiAc@Sc@KiAk@e@OeB}@a@Oe@K{CKg@EiA?e@Fe@?e@Qe@U]WuBuBYa@{@cAu@aA]]]W{A{A{AqA_B}A_Ao@gAe@wByBY]_@[[]a@[k@OWMw@_A_@_@e@U]WiB}@KMUs@}AqA_@Us@gAq@kA{@_A_Aq@s@}@e@QcAy@Y]u@e@Ri@@MOJNFb@E\W@m@Km@o@{Bi@mAm@kAq@cA_@[Ye@Ki@MwAF_BCqALg@Do@^cCfAyENe@d@sAz@wBn@iARi@Va@Ni@Tk@z@_BB?i@Ro@hASv@_@b@s@hAk@lAmA|CYxAe@vAWlCIj@OzACxAI|A@~ATxAPd@pAfB`@\V`@Tf@V^b@pAZxARb@X^HZ_Az@Pb@h@f@`@ZtCvCv@|@`@Z\^zBnBxAxA`@Vt@bAv@r@~CdCv@v@v@~@fBbBOl@Ih@Al@PnC^jC@f@Mj@Sf@o@fAG^LXV^Vf@Pd@T^hAXf@Fd@?nAJVb@B|BPhCHn@@`BM|AKl@Sh@Mn@Cl@BlAR`@jAYd@Ef@AHDD@Hj@b@L^Zv@dAh@bA^C`@QrBk@|ABFA^c@d@@x@PXIg@gAA@LNDVU`@Kp@GX[x@Of@c@jCHtAVtAFf@@j@Hj@Bj@Fh@Vf@Al@[l@Gl@CxAGbAKr@Dp@V`@\HBzDGzAClFCZFN^XfFCb@Cf@@lANd@?b@Gh@Af@@d@Jf@Ah@BtBMf@Dj@@nAABBBp@G~@@j@IfCCVBDjAKlEDzDOd@Dd@@b@ClAKlA?`FTf@Ab@@FFLr@,89,2
93,3655857688,5.065169410641851,2199,270,93.6,0.04256480218281036,33.78,-84.39,w}cmEbdbbOKk@QKe@CQLCp@?jCCn@Gh@Qf@_@^gBdA]`@o@jAIj@MxD?r@KjCBnC]dCCl@Ij@Aj@BzAPn@[d@[ZeAx@_@T[`@{EvEaAf@a@\uA|ASPg@\qB|@_@TkAb@eAf@e@LoAN_@V}E`CeAr@cAj@iAXc@VBIYLUb@aElAe@@c@LuBPqARe@LeBBoA?sAHe@H{B?]YKGe@XQAM]GcBMk@CeEFk@AOg@Y[e@Wi@Om@Ko@Ck@]sA{@yB]}AQg@o@eCi@uASm@s@eC]wAUi@e@Wg@Ci@BkAEwBBi@Ca@GGi@Co@@}AEeBGq@@q@Gm@Cq@Im@Oi@i@mAoAeBg@mAy@_Aq@}@_@[kAkBe@mAs@gA]c@yA}AYe@Qk@NUbAi@`A{@t@eAZ]Zc@f@uAXc@X_@z@}@Vi@Jo@^gBHm@Li@Pk@BC|@a@v@GjASlAId@MjAQnAYfAc@lB}@dAa@f@Kb@YZa@^[fB}@`@Qd@Cd@@`@Oz@y@~@m@hB{@b@O\[b@SbA_Af@]h@QhB]^f@AKHg@?O`@Y`@Ob@K`@UFOBJgAZU\j@En@_@\Kr@k@n@a@RInBg@NFd@?ZETBbBKPBRCAARGLD~@`ATf@NNRDf@Ij@@f@Mn@AfBn@F?HHZId@?`@VZp@`@^j@HJtA^nABl@?p@In@DzAFn@Aj@Kp@Oj@Hh@b@ABAj@NTLH@Xa@RMf@Bd@Nn@BzC]lAKVU^EP^h@?z@WN`@f@XxAKj@A@Jb@ZZLJb@Iz@ENEf@Bx@ALHl@El@Kj@Yl@E~AVbE?r@LfCEn@D`BCxA?l@^Zx@TFv@,90,1
94,3644319847,3.47501839258729,1579,283,65.8,0.04167194426852438,33.78,-84.39,{}cmEvdbbO?}@BGbACb@GPc@Te@b@OjAWnBQd@IjA[b@WLo@DE@q@HQb@E|@CJSfA[vB[d@Cb@Jd@^^`@RUCM|@Zb@DpBErBBlA?jAFd@JNJJDX?p@MR?vBBxBCf@B@@t@?rBQh@?tB]t@@N^f@MnADlAJlAAd@K`@?pAEf@Rf@DrAEf@?f@Ff@?vBJh@@hAGd@If@DlANb@NZ`@Pf@Xf@\b@b@rADZD?^ZPXZ^\Xb@VV`@Z^x@zBVrATj@`@vAt@zEx@`APh@Ch@cBAuBKc@?e@EkAC]SMOBDAm@FkCA}AKo@Ug@Ki@?g@K[]_@_@m@[[c@OGGEo@a@Yc@LeAb@e@Lc@Fe@I]_@[e@Qi@Wg@e@G}AjAs@dAYh@c@D[g@Im@?o@Mi@Qm@Iq@IuD@k@C_@QGg@Ee@UmAUe@EmA@e@Gg@?MBe@r@uBSg@Ag@M{Ba@mANe@AuBFuBMoABc@NcAf@e@Hg@?g@Qg@Ii@Ee@Si@Ag@?g@Jg@@g@AwAFsBEoAKsAG}CEKJa@p@WzAGz@YDc@Cc@LmAHuBVq@ZSh@cA\]FKb@Ad@,91,1
95,3638254835,6.514020619581642,2591,541,95.3,0.036781165573137785,33.78,-84.39,m}cmEfdbbOIk@MG}@DGXG~AAnCIn@Wd@_@ZeBbAWb@Uj@Qf@Ml@Kl@IlCKn@AjC@l@Fp@Cl@UjCIzAB|APx@Y\i@d@[d@a@ZkBlCKj@Al@StD?n@Dj@@j@EpCB~ADf@b@HjAAjA@LKA{AXwDCu@DQd@EhA?nACj@G^YBk@FcGVCb@Df@Ad@FZJ[jED{@MWIjBCFJgBCOHnB?o@HmCa@Yw@Ek@?Mb@WlI?d@d@P|ABRe@L_G@qBe@Ss@Ci@@Kl@QxFEpB^N~ABTa@RuJGQi@EoACO^GhBIvGXLrAFPATc@@aCHmC@}AKUmAIg@@I^I|AQzGDLrBJTKNqCF{Fa@SwAGG@Mj@ARSvG?j@BXd@H~ADJm@RsIC]c@M}ACOd@KfEIxAAp@D`@d@FrAJTKBm@PcI?]e@OwA?Sb@KfFIzA?l@FNf@Fh@Bj@?JKVeKGW_@EyAAQb@SzJZLpAD\IFq@JgDD{Dc@QqACW\UxIHl@bAHr@?N_@P}GbAoB\[nAB~CAf@Kb@ULMHCXb@Z\^ZZ\`@Vd@RL?Vg@|@_ChBqCrAaB`A{@|@}@p@oAZYz@iAzAwA~@o@bAa@b@KnBw@rBg@jAi@lA[hAWlA]lAUnAGlACjAGjAD^Mq@mDMW[AgAOoBC{B@gDEiA@QBMHsAGg@GqAAuBFi@De@?gAHsBIg@He@LKGKs@AU@mAAi@D}@CuD@s@Ca@@k@R}A?aCg@Qa@YoAIqAOg@OkAe@i@CkAV_Ap@Y^CHEx@?ZU\gAb@e@LiAFkALgAb@Sd@Y^E@WIe@GOFEZ@X,92,2
96,3636224017,5.506467231368806,2832,747,114.0,0.04025423728813559,33.78,-84.39,_~cmEldbbOHo@HoA@m@C}AM{@Am@GIkA_@IM@cBBk@G}AA}A?q@Ca@a@Su@VaAGAPd@@b@CFIXAb@XLVHn@Y`@AFSPcACg@Oe@Cg@?mAd@e@?c@HQ?i@]O?mA_@BPCo@Mc@Kq@@QI{@Im@?GNQLIT{AJaBKg@Ws@{@gAe@M]b@UPDY@_@Em@NkBO_@Os@SuAQ]a@ECEf@aACUDk@FKKU@A?QGU[@g@Qe@Ye@ICEEm@CuAFaASm@s@QJ{@Bq@EyA@yAAm@[gAeA]{@u@e@SY]_@WeAaAc@S]_@a@[c@UUa@FoAHk@Te@lAgBNm@Do@@m@G_B?{GPwANo@Tm@xAwCX_@b@IjAAh@ULCn@?dAJlACb@DvB@zBGh@@b@DlAAd@CnAEnAHjAEb@@d@Ff@@xCEf@K^MNm@Bk@Ue@Y_@[Ye@QoBGe@U][Me@C}ASg@[a@gAe@c@WiAa@e@GeA_@_Ci@CEkAQe@IoBQgAa@oBg@[AOb@G~A?~@_@T[Bc@Rk@]c@Ae@J[VKPm@zBYb@a@Ve@La@IaAq@i@Mc@H]V]`@]Vg@Ci@Ke@Je@Nc@De@?g@Ce@F_@\Sh@u@~@[Xi@?]Z_@f@}ByAZHXa@?g@[a@Yg@Km@U_@qAMc@L[`@Mh@Lf@x@fAjCxCRX`@x@\^d@BdAi@d@A^Z\XJl@Ph@Tb@v@`Ab@TZ\\lA`@\pBr@`@XX\b@rADtA\hD\vAFh@Gj@D|ADd@CvAR`@@VIl@[tAAj@\h@TDHDKNMr@Kb@Ov@QTCN_@^EPBb@Nf@d@b@J`@iA|@HrAO~AGNW^M`@Lv@Bh@@~@Gl@BBCj@Jl@Lh@NXZ@hAVf@FvBHb@Ef@Dp@HjAE`@Jf@Rn@AP`AHr@Nl@Tj@TXh@@f@Db@@^a@h@Cl@@FBFH`@E|@OQ`BAXDj@`@nA^PNDd@DnA[f@Uj@Oh@Pa@v@TvAVdAFfA?p@d@ZDAl@Lf@?j@PFNAl@GrAJ~AEn@@TVTFfGHXj@BLDLr@,93,2
